"id";"objectid";"point_lat";"point_lng";"xkey";"vrije_hoogte";"ophanging";"type";"vorm";"afmeting1";"afmeting2";"opschrift";"fabtype";"beeldvlak";"fabdatum";"subkey";"x";"y";"shape"
"23305";"13736981";"51.22371281976400";"4.42602844250070";"105299";"2400";"Steun";"M2";"rh";"700";"200";"";"SB250";"Type III";"1950-01-01";"105299.B2";"154000.98016798";"212642.82662622";""
"23308";"13736982";"51.22534294339100";"4.42831994400230";"105304";"2350";"Verlichtingspaal";"F4b";"rh";"400";"600";"";"SB250";"Type III";"2008-01-01";"105304.B1";"154160.91946057";"212824.31316057";""
"23311";"13736983";"51.22674515058100";"4.42837667880430";"105305";"2100";"Steun IV";"A23";"dh";"700";"0";"";"SB250";"Type II";"1950-01-01";"105305.B1";"154164.75614144";"212980.31874792";""
"23314";"13736984";"51.22674515058100";"4.42837667880430";"105305";"2100";"Steun IV";"VMS";"rh";"600";"900";"";"VMS";"Geen";"2006-01-01";"105305.B2";"154164.75614144";"212980.31874792";""
"23317";"13736985";"51.22773650764700";"4.43112331499130";"105306";"2100";"Steun IV";"A23";"dh";"700";"0";"";"SB250";"Type II";"1950-01-01";"105306.B1";"154356.53259878";"213090.77150853";""
"23320";"13736986";"51.22773650764700";"4.43112331499130";"105306";"2100";"Steun IV";"VMS";"rh";"600";"900";"";"VMS";"Geen";"2006-01-01";"105306.B2";"154356.53259878";"213090.77150853";""
"23323";"13736987";"51.22813968397000";"4.42389749081070";"105307";"2500";"Muurarmatuur";"School";"rh";"450";"225";"SCHOOL|";"Vlak";"Type I";"1950-01-01";"105307.B1";"153851.73946811";"213135.22272229";""
"23326";"13736988";"51.22813968397000";"4.42389749081070";"105308";"2500";"";"School";"rh";"450";"225";"SCHOOL|";"Vlak";"Type I";"1950-01-01";"105308.B1";"153851.73946811";"213135.22272229";""
"23329";"13736989";"51.22872976448800";"4.42572912021380";"105309";"2100";"Steun";"B1";"odh";"700";"0";"";"Vlak";"Type I";"1997-01-01";"105309.B1";"153979.63570518";"213200.96991129";""
"23332";"13736990";"51.22872976448800";"4.42572912021380";"105309";"2100";"Steun";"F12b";"rh";"600";"400";"";"Vlak";"Type I";"1996-01-01";"105309.B2";"153979.63570518";"213200.96991129";""
"23335";"13736991";"51.22766846245400";"4.41437147398910";"105312";"2350";"Steun";"E9a";"rh";"400";"600";"";"SB250";"Type I";"2007-01-01";"105312.B1";"153186.33869016";"213082.33925134";""
"23338";"13736992";"51.22766846245400";"4.41437147398910";"105312";"2350";"Steun";"GVIIb";"rh";"400";"200";"TICKET|";"T2000";"Type I";"2003-01-01";"105312.B2";"153186.33869016";"213082.33925134";""
"23341";"13736993";"51.22766846245400";"4.41437147398910";"105312";"2350";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105312.B3";"153186.33869016";"213082.33925134";""
"23344";"13736994";"51.22819163253400";"4.41412852262560";"105313";"2250";"Steun";"E9a";"rh";"400";"600";"";"SB250";"Type I";"2007-01-01";"105313.B1";"153169.33120348";"213140.53395564";""
"23347";"13736995";"51.22819163253400";"4.41412852262560";"105313";"2250";"Steun";"GVIIb";"rh";"400";"200";"TICKET|";"SB250";"Type I";"2003-01-01";"105313.B2";"153169.33120348";"213140.53395564";""
"23350";"13736996";"51.22819163253400";"4.41412852262560";"105313";"2250";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105313.B3";"153169.33120348";"213140.53395564";""
"23353";"13736997";"51.22871977991400";"4.41393709957500";"105314";"2100";"Steun";"E9a";"rh";"400";"600";"";"SB250";"Type I";"2007-01-01";"105314.B1";"153155.92317914";"213199.28471344";""
"23356";"13736998";"51.22871977991400";"4.41393709957500";"105314";"2100";"Steun";"GVIIb";"rh";"400";"200";"TICKET|";"SB250";"Type I";"2003-01-01";"105314.B2";"153155.92317914";"213199.28471344";""
"23359";"13736999";"51.22871977991400";"4.41393709957500";"105314";"2100";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105314.B3";"153155.92317914";"213199.28471344";""
"23362";"13737000";"51.20641389761700";"4.41012966442430";"105315";"2300";"Muurarmatuur";"C3";"ro";"400";"0";"";"SB250";"Type III";"2004-01-01";"105315.B1";"152891.3667589";"210717.49709321";""
"23365";"13737001";"51.20641389761700";"4.41012966442430";"105315";"2300";"Muurarmatuur";"GIV";"rh";"450";"225";"UITGEZONDERD|PLAATSELIJK|VERKEER|";"SB250";"Type II";"2001-01-01";"105315.B2";"152891.3667589";"210717.49709321";""
"23368";"13737002";"51.22875306019900";"4.41327812025900";"105316";"2500";"Verlichtingspaal";"E9b";"rh";"400";"600";"";"Vlak";"Type I";"1993-01-01";"105316.B1";"153109.88894363";"213202.95906665";""
"23371";"13737003";"51.22875306019900";"4.41327812025900";"105316";"2500";"Verlichtingspaal";"GVIIb";"rh";"450";"225";"TICKET|";"Vlak";"Type I";"1993-01-01";"105316.B2";"153109.88894363";"213202.95906665";""
"23374";"13737004";"51.22875306019900";"4.41327812025900";"105316";"2500";"Verlichtingspaal";"GXd";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105316.B3";"153109.88894363";"213202.95906665";""
"23377";"13737005";"51.22876069879200";"4.41346317020400";"105319";"2350";"Steun";"E9a";"rh";"400";"600";"";"SB250";"Type I";"2007-01-01";"105319.B1";"153122.81478642";"213203.81679104";""
"23380";"13737006";"51.22876069879200";"4.41346317020400";"105319";"2350";"Steun";"GVIIb";"rh";"450";"200";"TICKET|";"SB250";"Type I";"1950-01-01";"105319.B2";"153122.81478642";"213203.81679104";""
"23383";"13737007";"51.22876069879200";"4.41346317020400";"105319";"2350";"Steun";"GXd";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105319.B3";"153122.81478642";"213203.81679104";""
"23386";"13737008";"51.22903468019100";"4.41381781229450";"105320";"2250";"Steun";"E9a";"rh";"400";"600";"";"SB250";"Type I";"2007-01-01";"105320.B1";"153147.5689562";"213234.31380005";""
"23389";"13737009";"51.22903468019100";"4.41381781229450";"105320";"2250";"Steun";"GVIIb";"rh";"400";"200";"TICKET|";"SB250";"Type I";"2003-01-01";"105320.B2";"153147.5689562";"213234.31380005";""
"23392";"13737010";"51.22903468019100";"4.41381781229450";"105320";"2250";"Steun";"GXb";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105320.B3";"153147.5689562";"213234.31380005";""
"23395";"13737011";"51.22372841025000";"4.41605884580020";"105322";"2100";"Steun";"B1";"odh";"700";"0";"";"SB250";"Type II";"2003-01-01";"105322.B1";"153304.49348007";"212644.0641351";""
"23398";"13737012";"51.22372841025000";"4.41605884580020";"105322";"2100";"Steun";"D1f";"ro";"700";"0";"";"B&W";"Type II";"1986-01-01";"105322.B2";"153304.49348007";"212644.0641351";""
"23401";"13737013";"51.22379355718000";"4.41730097038090";"105325";"2650";"Muurarmatuur";"B1";"odh";"700";"0";"";"Vlak";"Type I";"1997-01-01";"105325.B1";"153391.26466359";"212651.36887454";""
"23404";"13737014";"51.22376625445700";"4.41739796895260";"105327";"1900";"Steun IV";"A23";"dh";"700";"0";"";"SB250";"Type II";"2002-01-01";"105327.B1";"153398.04308179";"212648.33580641";""
"23407";"13737015";"51.22376625445700";"4.41739796895260";"105327";"1900";"Steun IV";"VMS";"rh";"600";"900";"";"IV";"Geen";"2006-01-01";"105327.B2";"153398.04308179";"212648.33580641";""
"23410";"13737016";"51.22400178600400";"4.41730242332830";"105329";"2600";"Steun";"B15a";"dh";"700";"0";"";"B&W";"Type I";"1983-01-01";"105329.B1";"153391.35079673";"212674.53539045";""
"23413";"13737017";"51.22400187379800";"4.41750085980120";"105330";"2200";"Steun";"F13";"rh";"700";"700";"sy-PijlGen--1|sy-LijnGen--2|";"B&W";"Type I";"1997-01-01";"105330.B1";"153405.21367347";"212674.55437365";""
"23416";"13737018";"51.22400187379800";"4.41750085980120";"105330";"2200";"Steun";"E3";"ro";"700";"0";"";"Vlak";"Type I";"1993-01-01";"105330.B2";"153405.21367347";"212674.55437365";""
"23419";"13737019";"51.22400187379800";"4.41750085980120";"105330";"2200";"Steun";"GV";"rh";"450";"225";"VAN MAANDAG TOT|EN MET ZATERDAG|VAN|7|TOT|19u|";"Vlak";"Type I";"1993-01-01";"105330.B3";"153405.21367347";"212674.55437365";""
"23422";"13737020";"51.22400187379800";"4.41750085980120";"105330";"2200";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105330.B4";"153405.21367347";"212674.55437365";""
"23425";"13737021";"51.22404158418500";"4.41808893978020";"105333";"2600";"Muurarmatuur";"C1";"ro";"700";"0";"";"SB250";"Type III";"2004-01-01";"105333.B1";"153446.29427384";"212678.99985642";""
"23428";"13737022";"51.22404158418500";"4.41808893978020";"105333";"2600";"Muurarmatuur";"M2";"rh";"700";"200";"";"SB250";"Type II";"1950-01-01";"105333.B2";"153446.29427384";"212678.99985642";""
"23431";"13737023";"51.22450440315500";"4.41816511787530";"105334";"2500";"Muurarmatuur";"A14";"dh";"700";"0";"";"SB250";"Type II";"1999-01-01";"105334.B1";"153451.58136222";"212730.49428462";""
"23434";"13737024";"51.22420717413400";"4.41824620915920";"105335";"2250";"Muurarmatuur";"F13";"rh";"700";"900";"";"SB250";"Type II";"2001-01-01";"105335.B1";"153457.26873458";"212697.42995035";""
"23437";"13737025";"51.22413994595300";"4.41833502287480";"105336";"2400";"Muurarmatuur";"F19";"rh";"700";"700";"";"SB250";"Type III";"2003-01-01";"105336.B1";"153463.47834368";"212689.95468844";""
"23440";"13737026";"51.22413994595300";"4.41833502287480";"105336";"2400";"Muurarmatuur";"M4";"rh";"700";"200";"";"SB250";"Type III";"2004-01-01";"105336.B2";"153463.47834368";"212689.95468844";""
"23443";"13737027";"51.22413994595300";"4.41833502287480";"105336";"2400";"Muurarmatuur";"GXd";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105336.B3";"153463.47834368";"212689.95468844";""
"23446";"13737028";"51.22413994595300";"4.41833502287480";"105336";"2400";"Muurarmatuur";"E1";"ro";"700";"0";"";"SB250";"Type I";"2003-01-01";"105336.B4";"153463.47834368";"212689.95468844";""
"23449";"13737029";"51.22378921326900";"4.41758550586650";"105337";"2200";"Steun";"B15a";"dh";"700";"0";"";"SB250";"Type II";"2003-01-01";"105337.B1";"153411.14287381";"212650.89880919";""
"23452";"13737030";"51.22378921326900";"4.41758550586650";"105337";"2200";"Steun";"F4b";"rh";"600";"900";"";"SB250";"Type I";"2005-01-01";"105337.B2";"153411.14287381";"212650.89880919";""
"23455";"13737031";"51.22393865518600";"4.41829699209850";"105339";"2500";"Muurarmatuur";"B1";"odh";"700";"0";"";"SB250";"Type II";"1999-01-01";"105339.B1";"153460.83665006";"212667.55832731";""
"23458";"13737032";"51.22390894501700";"4.41866835649270";"105341";"2450";"Muurarmatuur";"C31a";"ro";"700";"0";"";"SB250";"Type II";"2002-01-01";"105341.B1";"153486.78264936";"212664.27055147";""
"23461";"13737033";"51.22390894501700";"4.41866835649270";"105341";"2450";"Muurarmatuur";"M2";"rh";"400";"200";"";"SB250";"Type II";"2001-01-01";"105341.B2";"153486.78264936";"212664.27055147";""
"23464";"13737034";"51.22369972197900";"4.41897201076180";"105342";"2300";"Muurarmatuur";"GXd";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105342.B1";"153508.01210223";"212641.00798841";""
"23467";"13737035";"51.22369972197900";"4.41897201076180";"105342";"2300";"Muurarmatuur";"E1";"ro";"700";"0";"";"Vlak";"Type I";"1994-01-01";"105342.B2";"153508.01210223";"212641.00798841";""
"23470";"13737036";"51.22365319029100";"4.41883388515370";"105343";"2450";"Steun";"C31b";"ro";"700";"0";"";"SB250";"Type II";"2003-01-01";"105343.B1";"153498.36605141";"212635.82451056";""
"23473";"13737037";"51.22365319029100";"4.41883388515370";"105343";"2450";"Steun";"M2";"rh";"700";"200";"";"SB250";"Type II";"2004-01-01";"105343.B2";"153498.36605141";"212635.82451056";""
"23476";"13737038";"51.22466419739900";"4.41971408151790";"105344";"2600";"Steun";"C1";"ro";"700";"0";"";"SB250";"Type II";"2003-01-01";"105344.B1";"153559.7792368";"212748.34631098";""
"23479";"13737039";"51.22466221949100";"4.41984707305350";"105345";"2100";"Steun";"A23";"dh";"700";"0";"";"SB250";"Type III";"2005-01-01";"105345.B1";"153569.0701219";"212748.13272741";""
"23482";"13737040";"51.22466221949100";"4.41984707305350";"105345";"2100";"Steun";"C31a";"ro";"700";"0";"";"SB250";"Type II";"2002-01-01";"105345.B2";"153569.0701219";"212748.13272741";""
"23485";"13737041";"51.22466221949100";"4.41984707305350";"105345";"2100";"Steun";"F4a";"rh";"600";"900";"";"SB250";"Type I";"2005-01-01";"105345.B3";"153569.0701219";"212748.13272741";""
"23488";"13737042";"51.22418710617200";"4.41977928475000";"105348";"2450";"Muurarmatuur";"F19";"rh";"700";"700";"";"SB250";"Type II";"2003-01-01";"105348.B1";"153564.37128346";"212695.27079494";""
"23491";"13737043";"51.22418710617200";"4.41977928475000";"105348";"2450";"Muurarmatuur";"C21";"ro";"700";"0";"3t5";"SB250";"Type II";"2000-01-01";"105348.B2";"153564.37128346";"212695.27079494";""
"23494";"13737044";"51.22407026937200";"4.41977443115230";"105349";"2200";"Muurarmatuur";"F19";"rh";"700";"700";"";"SB250";"Type III";"2003-01-01";"105349.B1";"153564.04125919";"212682.27190201";""
"23497";"13737045";"51.22458195633900";"4.42176598220710";"105351";"2450";"Muurarmatuur";"F19";"rh";"700";"700";"";"SB250";"Type II";"2002-01-01";"105351.B1";"153703.13067996";"212739.29829678";""
"23500";"13737046";"51.22443724199300";"4.42174057440810";"105352";"2400";"Muurarmatuur";"A49";"dh";"700";"0";"";"SB250";"Type III";"2004-01-01";"105352.B1";"153701.36734214";"212723.19684613";""
"23503";"13737047";"51.22443724199300";"4.42174057440810";"105352";"2400";"Muurarmatuur";"C31b";"ro";"700";"0";"";"SB250";"Type II";"2005-01-01";"105352.B2";"153701.36734214";"212723.19684613";""
"23506";"13737048";"51.22425009813000";"4.42167901910430";"105353";"2350";"Muurarmatuur";"C1";"ro";"700";"0";"";"SB250";"Type II";"2000-01-01";"105353.B1";"153697.08213432";"212702.37308719";""
"23509";"13737049";"51.22459453289900";"4.42194788556170";"105355";"2150";"Muurarmatuur";"F19";"rh";"600";"600";"";"Vlak";"Type I";"1993-01-01";"105355.B1";"153715.83736832";"212740.70670867";""
"23512";"13737050";"51.22459453289900";"4.42194788556170";"105355";"2150";"Muurarmatuur";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105355.B2";"153715.83736832";"212740.70670867";""
"23515";"13737051";"51.22459453289900";"4.42194788556170";"105355";"2150";"Muurarmatuur";"E1";"ro";"700";"0";"";"Vlak";"Type I";"1996-01-01";"105355.B3";"153715.83736832";"212740.70670867";""
"23518";"13737052";"51.22411090905300";"4.42167905284590";"105357";"2700";"Muurarmatuur";"F19";"rh";"700";"700";"";"SB250";"Type III";"2004-01-01";"105357.B1";"153697.09567082";"212686.88763999";""
"23521";"13737053";"51.22370778345900";"4.42162152031460";"105359";"2400";"Steun";"E9a";"rh";"400";"600";"";"SB250";"Type I";"2005-01-01";"105359.B1";"153693.1087776";"212642.03509122";""
"23524";"13737054";"51.22370778345900";"4.42162152031460";"105359";"2400";"Steun";"GVIId";"rh";"400";"200";"";"SB250";"Type I";"2004-01-01";"105359.B2";"153693.1087776";"212642.03509122";""
"23527";"13737055";"51.22370778345900";"4.42162152031460";"105359";"2400";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105359.B3";"153693.1087776";"212642.03509122";""
"23530";"13737056";"51.22342896374200";"4.42182673616520";"105361";"2500";"Muurarmatuur";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105361.B1";"153707.46782273";"212611.0254273";""
"23533";"13737057";"51.22342896374200";"4.42182673616520";"105361";"2500";"Muurarmatuur";"E1";"ro";"700";"0";"";"SB250";"Type I";"2003-01-01";"105361.B2";"153707.46782273";"212611.0254273";""
"23536";"13737058";"51.22338698613200";"4.42231393619690";"105364";"2500";"Muurarmatuur";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105364.B1";"153741.50770349";"212606.37998475";""
"23539";"13737059";"51.22338698613200";"4.42231393619690";"105364";"2500";"Muurarmatuur";"E1";"ro";"700";"0";"";"SB250";"Type I";"2003-01-01";"105364.B2";"153741.50770349";"212606.37998475";""
"23542";"13737060";"51.22352690642200";"4.42292544449300";"105366";"2600";"Muurarmatuur";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105366.B1";"153784.21704755";"212621.9781711";""
"23545";"13737061";"51.22352690642200";"4.42292544449300";"105366";"2600";"Muurarmatuur";"E1";"ro";"700";"0";"";"SB250";"Type I";"2003-01-01";"105366.B2";"153784.21704755";"212621.9781711";""
"23548";"13737062";"51.22350769703600";"4.42366787353730";"105369";"2550";"Muurarmatuur";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105369.B1";"153836.08565806";"212619.87962092";""
"23551";"13737063";"51.22350769703600";"4.42366787353730";"105369";"2550";"Muurarmatuur";"E1";"ro";"700";"0";"";"SB250";"Type I";"2003-01-01";"105369.B2";"153836.08565806";"212619.87962092";""
"23554";"13737064";"51.22363235428300";"4.42411991677220";"105370";"2400";"Muurarmatuur";"C1";"ro";"700";"0";"";"SB250";"Type II";"2003-01-01";"105370.B1";"153867.65549689";"212633.77207703";""
"23557";"13737065";"51.22363235428300";"4.42411991677220";"105370";"2400";"Muurarmatuur";"M2";"rh";"700";"200";"";"SB250";"Type II";"2004-01-01";"105370.B2";"153867.65549689";"212633.77207703";""
"23560";"13737066";"51.22388633881400";"4.42383994496150";"105372";"2400";"Steun";"D1b";"ro";"700";"0";"";"Vlak";"Type I";"1998-01-01";"105372.B1";"153848.07513716";"212662.01434218";""
"23563";"13737067";"51.22372305735300";"4.42413263702820";"105373";"2700";"Muurarmatuur";"C31b";"ro";"700";"0";"";"SB250";"Type II";"2003-01-01";"105373.B1";"153868.5365291";"212643.8639005";""
"23566";"13737068";"51.22372305735300";"4.42413263702820";"105373";"2700";"Muurarmatuur";"M2";"rh";"700";"200";"";"SB250";"Type II";"2004-01-01";"105373.B2";"153868.5365291";"212643.8639005";""
"23569";"13737069";"51.22355090064000";"4.42437481660930";"105376";"2800";"Muurarmatuur";"F19";"rh";"600";"600";"";"Vlak";"Type I";"1998-01-01";"105376.B1";"153885.46994836";"212624.72345107";""
"23572";"13737070";"51.22355090064000";"4.42437481660930";"105376";"2800";"Muurarmatuur";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105376.B2";"153885.46994836";"212624.72345107";""
"23575";"13737071";"51.22355090064000";"4.42437481660930";"105376";"2800";"Muurarmatuur";"E1";"ro";"700";"0";"";"Vlak";"Type I";"1999-01-01";"105376.B3";"153885.46994836";"212624.72345107";""
"23578";"13737072";"51.22330078870600";"4.42500507017760";"105378";"2700";"Muurarmatuur";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105378.B1";"153929.52155876";"212596.9308896";""
"23581";"13737073";"51.22330078870600";"4.42500507017760";"105378";"2700";"Muurarmatuur";"E1";"ro";"700";"0";"";"Vlak";"Type I";"1994-01-01";"105378.B2";"153929.52155876";"212596.9308896";""
"23584";"13737074";"51.22330078870600";"4.42500507017760";"105378";"2700";"Muurarmatuur";"GV";"rh";"600";"400";"VAN|MAANDAG|TOT|ZATERDAG|VAN|8|18|EN|MET|TOT|LOS |EN|LAADZONE|u|";"Vlak";"Type I";"1994-01-01";"105378.B3";"153929.52155876";"212596.9308896";""
"23587";"13737075";"51.22283726856000";"4.41641737690700";"105379";"2050";"Steun";"B1";"odh";"700";"0";"";"SB250";"Type II";"2003-01-01";"105379.B1";"153329.60537003";"212544.93664036";""
"23590";"13737076";"51.22283726856000";"4.41641737690700";"105379";"2050";"Steun";"D1f";"ro";"700";"0";"";"B&W";"Type II";"1986-01-01";"105379.B2";"153329.60537003";"212544.93664036";""
"23593";"13737077";"51.22353274825000";"4.41747437968010";"105381";"2200";"Steun";"E1";"ro";"700";"0";"";"Vlak";"Type I";"1992-01-01";"105381.B1";"153403.39849193";"212622.36068287";""
"23596";"13737078";"51.22353274825000";"4.41747437968010";"105381";"2200";"Steun";"GV";"rh";"450";"225";"VAN MAANDAG TOT|EN MET |VAN|8|TOT|17|u|VRIJDAG|";"Vlak";"Type I";"1992-01-01";"105381.B2";"153403.39849193";"212622.36068287";""
"23599";"13737079";"51.22353274825000";"4.41747437968010";"105381";"2200";"Steun";"GXa";"rh";"100";"400";"";"Vlak";"Type I";"1950-01-01";"105381.B3";"153403.39849193";"212622.36068287";""
"23602";"13737080";"51.22305369412400";"4.41764507646370";"105383";"2300";"Steun";"B15a";"dh";"700";"0";"";"SB250";"Type II";"2003-01-01";"105383.B1";"153415.3591716";"212569.07158327";""
